ROUTE,vuelos,tasa_retraso_pct,distancia,impacto,recomendacion
MIA → SEA,344,31.7,2724.0,1.8514834053873672,MONITOREAR
HOU → IND,540,29.4,861.0,1.849721327030146,MONITOREAR
PHL → MYR,194,35.1,473.0,1.8490182138312283,MONITOREAR
STT → BOS,142,37.3,1693.0,1.8485234924852703,MONITOREAR
OAK → PDX,1779,24.7,543.0,1.8485002518534612,MONITOREAR
DFW → GRR,770,27.8,931.0,1.847696563127669,MONITOREAR
ATL → DEN,4987,21.7,1199.0,1.8476659878035087,MONITOREAR
IAH → PDX,769,27.8,1825.0,1.8473352895225692,MONITOREAR
LGA → BHM,490,29.8,866.0,1.8459328065491922,MONITOREAR
LAS → DEN,6265,21.1,628.0,1.8447168460066656,MONITOREAR
IAH → PHL,2178,24.0,1325.0,1.8446789528382974,MONITOREAR
DEN → OKC,1804,24.6,495.0,1.8444493783531521,MONITOREAR
LAX → DAL,2468,23.6,1246.0,1.843434558865966,MONITOREAR
DAL → TPA,672,28.3,917.0,1.8424031103680516,MONITOREAR
LAX → FAT,2017,24.2,209.0,1.8414667021849191,MONITOREAR
JFK → BOS,5040,21.6,187.0,1.8414348539901297,MONITOREAR
ORD → RSW,1827,24.5,1120.0,1.8400554863126115,MONITOREAR
MIA → DCA,2974,23.0,919.0,1.8394625192146232,MONITOREAR
IAH → BOI,331,31.7,1482.0,1.839271524994529,MONITOREAR
DEN → ASE,1089,26.3,125.0,1.8391629773313687,MONITOREAR
IAD → PDX,242,33.5,2327.0,1.8387941382624902,MONITOREAR
ORD → ICT,2190,23.9,588.0,1.8383059806517206,MONITOREAR
BWI → IND,1028,26.5,516.0,1.8378731681940041,MONITOREAR
BWI → TPA,2177,23.9,842.0,1.8368830316350568,MONITOREAR
CMH → LGA,1439,25.2,479.0,1.8324693341356166,MONITOREAR
MDW → PHX,2259,23.7,1444.0,1.8302745714029167,MONITOREAR
BOS → CAK,299,32.1,549.0,1.8298423870584106,MONITOREAR
SJC → BOS,207,34.3,2689.0,1.8291225460900213,MONITOREAR
BWI → MDW,1976,24.1,611.0,1.828908000672183,MONITOREAR
ORD → CHO,869,27.0,566.793,1.827182643821656,MONITOREAR
LAS → MDW,2722,23.1,1521.0,1.827007224321836,MONITOREAR
DEN → MDW,2715,23.1,895.0,1.8264124106770163,MONITOREAR
IAD → IAH,1399,25.2,1190.0,1.8253652696157014,MONITOREAR
TPA → LGA,1947,24.1,1010.0,1.8253448462947002,MONITOREAR
DFW → JAN,2280,23.6,408.0,1.8247356503798429,MONITOREAR
ORD → DTW,4301,21.8,235.0,1.8239194175468543,MONITOREAR
CLT → EWR,4120,21.9,529.0,1.822870248873242,MONITOREAR
DFW → BTR,2335,23.5,383.0,1.8226052849742045,MONITOREAR
DFW → CHA,641,28.2,695.0,1.8225743068516287,MONITOREAR
RDU → JFK,1597,24.7,427.0,1.821842890609108,MONITOREAR
EWR → DSM,212,34.0,1017.0,1.8212393333884844,MONITOREAR
DEN → MKE,2037,23.9,896.0,1.8209967864782064,MONITOREAR
DEN → SAN,3916,22.0,853.0,1.8200217208030882,MONITOREAR
DFW → TUL,2627,23.1,237.0,1.8188010894173599,MONITOREAR
DEN → SUN,115,38.3,557.0,1.8173090051631247,MONITOREAR
MYR → ORD,242,33.1,753.0,1.8168383873578633,MONITOREAR
ORD → MYR,242,33.1,753.0,1.8168383873578633,MONITOREAR
MIA → IAH,2884,22.8,964.0,1.8164608376363036,MONITOREAR
ORD → MCI,2201,23.6,403.0,1.8164134312402451,MONITOREAR
SJU → IAH,525,29.0,2007.0,1.8163854961515706,MONITOREAR
IAH → IAD,1312,25.3,1190.0,1.8163649162845206,MONITOREAR
ANC → ORD,640,28.1,2846.0,1.8156725575553947,MONITOREAR
HOU → SAN,683,27.8,1313.0,1.8143655709606799,MONITOREAR
IAH → DTW,1918,24.0,1075.0,1.814169181306412,MONITOREAR
DAL → STL,2104,23.7,546.0,1.8134281510042514,MONITOREAR
DEN → SLC,5859,20.9,391.0,1.8132284518848607,MONITOREAR
DEN → TPA,1588,24.6,1506.0,1.813076737884542,MONITOREAR
BOI → SFO,1397,25.0,522.0,1.8105205898142405,MONITOREAR
DEN → JAC,950,26.4,406.0,1.810105963932971,MONITOREAR
ATL → ORD,6493,20.6,606.0,1.8083668702167486,MONITOREAR
TUS → SFO,636,28.0,751.0,1.8074555977352345,MONITOREAR
JFK → PSE,334,31.1,1617.0,1.8072648488157539,MONITOREAR
BTR → DFW,2333,23.3,383.0,1.8068940933809934,MONITOREAR
SAN → OAK,3552,22.1,446.0,1.8067338090087652,MONITOREAR
AUS → DEN,2852,22.7,775.0,1.8059611024082602,MONITOREAR
TPA → EWR,2101,23.6,997.0,1.8054398133994203,MONITOREAR
DFW → GPT,933,26.4,500.0,1.8053389730236988,MONITOREAR
ORD → TYS,2099,23.6,475.0,1.8052150514776695,MONITOREAR
MCO → PVD,2032,23.7,1072.0,1.8051758666615143,MONITOREAR
DFW → GSO,515,28.9,999.0,1.8045642342918198,MONITOREAR
DFW → PHL,3625,22.0,1303.0,1.8030341048035305,MONITOREAR
MCO → RIC,685,27.6,667.0,1.8021195993603745,MONITOREAR
LAS → BWI,1713,24.2,2106.0,1.8019323625944368,MONITOREAR
MSP → RIC,328,31.1,970.0,1.801627232207469,MONITOREAR
ORD → ALB,873,26.6,723.0,1.8013348578533341,MONITOREAR
DFW → FLL,2696,22.8,1119.0,1.801091579623341,MONITOREAR
BOS → PBI,1606,24.4,1197.0,1.8010864622596365,MONITOREAR
LGA → RIC,1383,24.9,292.0,1.8007705725845249,MONITOREAR
DFW → CAE,965,26.2,922.0,1.8004975625508144,MONITOREAR
FLL → ISP,566,28.4,1092.0,1.800160718209704,MONITOREAR
HOU → LAX,1540,24.5,1390.0,1.7981867353748802,MONITOREAR
IAH → FLL,1848,23.9,965.716,1.7977243612761893,MONITOREAR
SJU → ORD,1022,25.9,2072.0,1.7947448436277853,MONITOREAR
ASE → ORD,621,27.9,1013.0,1.7943413718594403,MONITOREAR
EWR → RIC,967,26.1,277.0,1.7941658073133098,MONITOREAR
JAX → JFK,964,26.1,828.0,1.7933548278933524,MONITOREAR
EWR → RSW,1380,24.8,1068.0,1.79300001698151,MONITOREAR
MCO → PHL,4867,21.1,861.0,1.7914391650748591,MONITOREAR
JFK → PBI,1913,23.7,1028.0,1.7908734287573398,MONITOREAR
MCO → SJU,3550,21.9,1189.0,1.7902599312608116,MONITOREAR
MDW → TUL,334,30.8,583.0,1.7898314258368238,MONITOREAR
DEN → AUS,2947,22.4,775.0,1.7894336281332435,MONITOREAR
MDW → MCI,2474,22.9,405.0,1.789312465626107,MONITOREAR
IAD → MCO,1666,24.1,758.0,1.787781578277156,MONITOREAR
SJC → JFK,296,31.4,2569.0,1.7867728686577549,MONITOREAR
DEN → PHX,7211,20.1,602.0,1.7855559463002688,MONITOREAR
STL → HOU,1226,25.1,687.0,1.7849895412405354,MONITOREAR
HOU → DAL,6296,20.4,239.0,1.7845246371798367,MONITOREAR
ORD → PIT,1921,23.6,413.0,1.7843018744133796,MONITOREAR
CRP → DFW,1497,24.4,354.0,1.7839372857983893,MONITOREAR
TTN → TPA,184,34.2,955.0,1.7835080291022734,MONITOREAR
ABQ → DAL,1581,24.2,580.0,1.7825267066046924,MONITOREAR
SBA → SFO,2097,23.3,262.0,1.7820452862001475,MONITOREAR
ORF → IAH,301,31.2,1201.0,1.7806184026016492,MONITOREAR
OAK → ONT,2144,23.2,362.0,1.7795394171482406,MONITOREAR
DEN → DFW,6135,20.4,641.0,1.7792401328575822,MONITOREAR
ATL → SFO,3126,22.1,2139.0,1.7784996019268944,MONITOREAR
ONT → OAK,2127,23.2,362.0,1.777692533126455,MONITOREAR
BWI → CMH,1414,24.5,337.0,1.7772735723818467,MONITOREAR
IND → DAL,237,32.5,755.0,1.7771195458689177,MONITOREAR
BWI → MKE,858,26.3,641.0,1.7764608781653342,MONITOREAR
DAL → MDW,1980,23.4,793.0,1.776259396943128,MONITOREAR
MIA → AUS,207,33.3,1103.0,1.7757953581573676,MONITOREAR
LAX → SLC,5538,20.6,590.0,1.775594072968567,MONITOREAR
LAS → SAT,1279,24.8,1069.0,1.774150782791553,MONITOREAR
DFW → DTW,2648,22.5,986.0,1.7733509813378023,MONITOREAR
CAE → DFW,965,25.8,922.0,1.7730090501454585,MONITOREAR
DFW → BWI,1774,23.7,1217.0,1.7729951426000772,MONITOREAR
PSP → SFO,2145,23.1,421.0,1.7719767060446492,MONITOREAR
ORD → TUL,2071,23.2,585.0,1.7715025518437755,MONITOREAR
LAX → DTW,2003,23.3,1979.0,1.7713595112101357,MONITOREAR
MSY → EWR,1094,25.3,1167.0,1.7703917836944274,MONITOREAR
DAL → DEN,1502,24.2,651.0,1.7701217854224274,MONITOREAR
OAK → ABQ,796,26.5,889.0,1.7700937842487616,MONITOREAR
AUS → SFO,2051,23.2,1504.0,1.769251199872792,MONITOREAR
SFO → SAN,6917,20.0,447.0,1.768347485720117,MONITOREAR
EWR → OKC,161,34.8,1325.0,1.768328719014593,MONITOREAR
IAH → SJU,528,28.2,2007.0,1.7678851520051655,MONITOREAR
LAX → JFK,12015,18.8,2475.0,1.7660552958560671,MONITOREAR
JFK → BUF,2461,22.6,301.0,1.7646810093883787,MONITOREAR
MDW → STL,2147,23.0,251.0,1.7645201635121197,MONITOREAR
ORD → BUF,2005,23.2,473.215,1.7639886468198354,MONITOREAR
ATL → CID,883,26.0,694.0,1.7636645521570296,MONITOREAR
FLL → ACY,817,26.3,977.0,1.7635830819481808,MONITOREAR
ATL → LAS,4099,21.2,1747.0,1.7635216439469195,MONITOREAR
ATL → LAX,5669,20.4,1947.0,1.7631246749221579,MONITOREAR
DFW → CRP,1496,24.1,354.0,1.7618425882067958,MONITOREAR
DEN → SJC,2122,23.0,948.0,1.7618262934100035,MONITOREAR
STL → CMH,591,27.6,409.0,1.7613812208040833,MONITOREAR
LAX → SAT,1539,24.0,1211.0,1.761333152121331,MONITOREAR
LGA → ORD,9639,19.2,733.0,1.761325948374522,MONITOREAR
LAS → JAX,123,36.6,1965.0,1.7612594740663046,MONITOREAR
MSY → JFK,1115,25.1,1182.0,1.761169030657449,MONITOREAR
SAN → TUS,921,25.8,368.0,1.7609686893538692,MONITOREAR
LAS → GEG,648,27.2,806.0,1.7608982694078188,MONITOREAR
JFK → MIA,3594,21.5,1089.0,1.7602095294788536,MONITOREAR
MIA → STL,601,27.5,1068.0,1.7596136069971822,MONITOREAR
DAL → LIT,1018,25.4,296.0,1.759101180066059,MONITOREAR
DAL → BWI,1094,25.1,1209.0,1.7563965917284636,MONITOREAR
STL → SFO,881,25.9,1735.0,1.7562939251174707,MONITOREAR
HOU → ELP,904,25.8,677.0,1.7561619749811814,MONITOREAR
DAL → BHM,684,26.9,587.0,1.7560206798404658,MONITOREAR
MDW → CLE,1813,23.4,307.0,1.755640741316635,MONITOREAR
EWR → MIA,2715,22.2,1085.0,1.755253485585704,MONITOREAR
MCO → DEN,2882,22.0,1546.0,1.7525727508430828,MONITOREAR
SEA → JFK,2096,22.9,2422.0,1.7513430044059735,MONITOREAR
STT → PHL,226,32.3,1605.0,1.7508328047649482,MONITOREAR
LAX → STL,1468,24.0,1592.0,1.7499974902018705,MONITOREAR
OKC → LAX,316,30.4,1187.0,1.7497456329304213,MONITOREAR
ATL → BOS,4685,20.7,946.0,1.7495890872972122,MONITOREAR
PHL → MCO,4869,20.6,861.0,1.7490726343736365,MONITOREAR
DFW → EGE,434,28.8,721.0,1.7490368258209168,MONITOREAR
GRR → DFW,772,26.3,931.0,1.7486829366565162,MONITOREAR
BWI → SAT,790,26.2,1407.0,1.7480726317107997,MONITOREAR
DEN → PIT,1001,25.3,1290.0,1.7479149591667509,MONITOREAR
BOS → JFK,5044,20.5,187.0,1.747820712902386,MONITOREAR
LGA → BUF,389,29.3,292.0,1.7473287476802046,MONITOREAR
FLL → PIT,768,26.3,994.0,1.747316699817838,MONITOREAR
LGA → MKE,1214,24.6,738.0,1.7470122890183832,MONITOREAR
DFW → TLH,661,26.9,767.0,1.7468197829201033,MONITOREAR
PHX → AUS,1581,23.7,872.0,1.7456976424186448,MONITOREAR
DFW → MAF,1168,24.7,309.0,1.7445728963568785,MONITOREAR
MYR → LGA,668,26.8,563.0,1.7431492305078211,MONITOREAR
DAL → FLL,859,25.8,1108.0,1.7429883818719378,MONITOREAR
HOU → GSP,321,30.2,845.0,1.7429752191852648,MONITOREAR
SMF → LAX,5574,20.2,373.0,1.7424253780244623,MONITOREAR
LGA → TPA,1945,23.0,1010.0,1.7417939688920858,MONITOREAR
BWI → GRR,647,26.9,528.0,1.741061153220742,MONITOREAR
BWI → PWM,998,25.2,452.0,1.740249825630489,MONITOREAR
MDW → DAL,1991,22.9,793.0,1.7395738376307006,MONITOREAR
ASE → SFO,201,32.8,848.0,1.7394840098433766,MONITOREAR
DEN → DAY,488,28.1,1085.0,1.7394786290447346,MONITOREAR
OAK → IAH,179,33.5,1628.0,1.7377742449566531,MONITOREAR
MSY → BOS,334,29.9,1368.0,1.7375311569000336,MONITOREAR
ORD → OMA,2036,22.8,416.0,1.7370732621088543,MONITOREAR
HOU → BNA,1234,24.4,670.0,1.7367959538895412,MONITOREAR
LAS → RNO,3216,21.5,345.0,1.7363171305142544,MONITOREAR
ASE → LAX,774,26.1,737.0,1.736060259006919,MONITOREAR
DEN → RDU,903,25.5,1436.0,1.7354592511213314,MONITOREAR
LAS → OKC,664,26.7,986.0,1.7350413339102078,MONITOREAR
BNA → PHL,632,26.9,675.0,1.7347512470255044,MONITOREAR
BNA → BWI,1883,23.0,587.0,1.734342951591145,MONITOREAR
DEN → HOU,1762,23.2,883.0,1.7340155151071008,MONITOREAR
DFW → SGF,2222,22.5,364.0,1.7338866682949046,MONITOREAR
HPN → ATL,1877,23.0,780.0,1.7336089084148971,MONITOREAR
AUS → OAK,336,29.8,1497.0,1.7334991256690349,MONITOREAR
ORD → MDT,1594,23.5,594.0,1.7328904369472877,MONITOREAR
FAT → LAX,1693,23.3,209.0,1.7321819700370207,MONITOREAR
MCO → TTN,486,28.0,896.0,1.7321384146921384,MONITOREAR
BOS → EWR,4463,20.6,200.0,1.7311367517136296,MONITOREAR
ORD → ELP,578,27.2,1236.0,1.7298040922788869,MONITOREAR
SFO → ANC,162,34.0,2018.0,1.7297827539790105,MONITOREAR
DAL → SEA,345,29.6,1670.0,1.7296891474412828,MONITOREAR
MDW → MHT,882,25.5,838.0,1.729458974281732,MONITOREAR
RNO → LAX,1901,22.9,391.0,1.7289809934298501,MONITOREAR
RNO → JFK,169,33.7,2411.0,1.7287758669290758,MONITOREAR
SFO → JAC,169,33.7,737.0,1.7287758669290758,MONITOREAR
PBI → ISP,697,26.4,1052.0,1.7283513484407784,MONITOREAR
EWR → AUS,925,25.3,1504.0,1.7279378155906435,MONITOREAR
MSY → SFO,214,32.2,1911.0,1.7278442768370361,MONITOREAR
LGA → CAK,500,27.8,397.0,1.7276610513613693,MONITOREAR
SFO → JFK,8440,19.1,2586.0,1.7267808792296906,MONITOREAR
MDW → CMH,1821,23.0,283.0,1.72664244833735,MONITOREAR
ORD → CMH,3442,21.2,296.0,1.7264872910755547,MONITOREAR
DEN → OGG,173,33.5,3302.0,1.7263526841567562,MONITOREAR
SLC → ORD,2651,21.9,1250.0,1.7263095931772963,MONITOREAR
HOU → CHS,341,29.6,928.0,1.7262372132759212,MONITOREAR
LAS → JFK,3705,21.0,2248.0,1.7256620929233393,MONITOREAR
DFW → SAN,3297,21.3,1171.0,1.7254636357742785,MONITOREAR
LIT → DFW,1323,24.0,304.0,1.7250377193875894,MONITOREAR
DEN → BIL,1106,24.6,455.0,1.7240922747922411,MONITOREAR
MDW → ONT,325,29.8,1706.0,1.7235799043342617,MONITOREAR
ABQ → JFK,274,30.7,1826.0,1.7232303286611377,MONITOREAR
PHX → OAK,2512,22.0,646.0,1.7223435960693796,MONITOREAR
SJU → BOS,1097,24.6,1674.0,1.7220822772277067,MONITOREAR
DFW → CVG,2102,22.5,812.0,1.7213950240733018,MONITOREAR
HOU → TUL,923,25.2,453.0,1.7205625670947187,MONITOREAR
SFO → IAD,3478,21.1,2419.0,1.7205388786269025,MONITOREAR
ORD → SNA,2164,22.4,1726.0,1.7202558553524672,MONITOREAR
EWR → BNA,1948,22.7,748.0,1.719424775913963,MONITOREAR
DEN → JAX,339,29.5,1447.0,1.7186700316772325,MONITOREAR
MDW → BDL,890,25.3,777.0,1.718179030069725,MONITOREAR
SFO → SEA,6932,19.4,679.0,1.7157173082620862,MONITOREAR
SFO → AUS,2034,22.5,1504.0,1.7139959047369138,MONITOREAR
SAV → EWR,660,26.4,708.0,1.7139513164454045,MONITOREAR
HOU → SAT,1299,23.9,192.0,1.7134746539842733,MONITOREAR
IAD → SFO,3620,20.9,2419.0,1.7125939247073418,MONITOREAR
BWI → STL,1218,24.1,738.0,1.7122966730330322,MONITOREAR
ATL → TPA,7076,19.3,406.0,1.7108415626689775,MONITOREAR
DEN → PSC,702,26.1,852.0,1.7105766184507367,MONITOREAR
SFO → MCI,576,26.9,1499.0,1.7097929607271947,MONITOREAR
MIA → SJU,2438,21.9,1045.0,1.7079663948990262,MONITOREAR
SDF → LGA,301,29.9,659.0,1.7064259691599137,MONITOREAR
SFO → SLC,3249,21.1,599.0,1.7061676350261803,MONITOREAR
PHL → IAH,2176,22.2,1325.0,1.706124080970635,MONITOREAR
SAN → SMF,2792,21.5,480.0,1.7059203947346866,MONITOREAR
MIA → SFO,1022,24.6,2585.0,1.704661125607858,MONITOREAR
HOU → CRP,1250,23.9,187.0,1.7042848204408267,MONITOREAR
DFW → MSP,2574,21.7,852.0,1.7041479562298676,MONITOREAR
CLT → LGA,3610,20.8,544.0,1.703824314676001,MONITOREAR
ANC → SFO,172,33.1,2018.0,1.7038206718252529,MONITOREAR
MIA → RDU,1016,24.6,700.0,1.7032126425220533,MONITOREAR
JFK → SYR,1016,24.6,209.0,1.7032126425220533,MONITOREAR
AUS → BOS,402,28.4,1698.0,1.702992393167802,MONITOREAR
SFO → BOI,1403,23.5,522.0,1.7028964988240782,MONITOREAR
SJU → DCA,334,29.3,1554.0,1.7026643109421733,MONITOREAR
JFK → AUS,1588,23.1,1521.0,1.7025232782574358,MONITOREAR
MVY → JFK,121,35.5,173.0,1.702505643686843,MONITOREAR
DFW → SJU,587,26.7,2165.0,1.702131626894102,MONITOREAR
ATL → BMI,877,25.1,533.0,1.700903255085418,MONITOREAR
JFK → SLC,1839,22.6,1990.0,1.6988368527605766,MONITOREAR
SJC → SAN,3021,21.2,417.0,1.6988287544539744,MONITOREAR
IAH → SNA,1512,23.2,1346.0,1.6985157451635589,MONITOREAR
SEA → OAK,3235,21.0,671.756,1.6971746834563501,MONITOREAR
VPS → DFW,1759,22.7,641.0,1.6962576690554254,MONITOREAR
LGA → MSN,151,33.8,812.0,1.6958405848434444,MONITOREAR
IAH → RSW,614,26.4,861.0,1.6948786610308457,MONITOREAR
MDW → FLL,1159,24.0,1166.686,1.6932750824015403,MONITOREAR
ORD → TUS,606,26.4,1437.0,1.691416316322299,MONITOREAR
MCI → IND,606,26.4,451.0,1.691416316322299,MONITOREAR
MDW → DCA,2895,21.2,601.0,1.6897969626815041,MONITOREAR
BWI → PIT,962,24.6,210.0,1.689777554863764,MONITOREAR
MDW → TPA,1450,23.2,997.0,1.6888019698161918,MONITOREAR
IAH → ATL,3938,20.4,689.0,1.6887993648766104,MONITOREAR
BWI → DAY,695,25.8,406.0,1.6883292561557164,MONITOREAR
XNA → DFW,2224,21.9,280.0,1.6878467215261335,MONITOREAR
LAX → MKE,380,28.4,1756.0,1.6870086357726024,MONITOREAR
STL → EWR,1864,22.4,872.0,1.686827518935,MONITOREAR
DEN → TUS,1861,22.4,639.0,1.686466713487864,MONITOREAR
SFO → TUS,654,26.0,751.0,1.6856079113788718,MONITOREAR
PHX → SMF,3160,20.9,647.0,1.6841904070754201,MONITOREAR
ATL → BTR,2512,21.5,448.0,1.6831994234314391,MONITOREAR
SAT → LAX,1556,22.9,1211.0,1.683121078385079,MONITOREAR
JFK → DEN,816,25.1,1626.0,1.6828080030959909,MONITOREAR
ATL → IAH,3806,20.4,689.0,1.6818441457626432,MONITOREAR
HOU → MDW,2087,22.0,937.0,1.6815662395569841,MONITOREAR
DEN → FSD,1315,23.4,483.0,1.6804925150391763,MONITOREAR
HPN → PBI,1036,24.2,1056.0,1.6802356263223015,MONITOREAR
BWI → MCI,785,25.2,967.0,1.679752296881167,MONITOREAR
IAD → LAX,3606,20.5,2288.0,1.6790226527714687,MONITOREAR
SJC → ONT,1303,23.4,333.0,1.6783473510472138,MONITOREAR
DEN → BZN,867,24.8,524.0,1.6777296662415742,MONITOREAR
LAX → BWI,1118,23.9,2329.0,1.6776119002378955,MONITOREAR
RDU → PHX,258,30.2,1891.0,1.6769937946463285,MONITOREAR
SFO → MCO,797,25.1,2446.0,1.676894524376344,MONITOREAR
LAS → TPA,572,26.4,1984.0,1.6761726937242667,MONITOREAR
DFW → MCO,3826,20.3,985.0,1.6746637554500405,MONITOREAR
CRW → DFW,146,33.6,946.0,1.674491824894001,MONITOREAR
SEA → BOS,1496,22.9,2496.0,1.6741159863043826,MONITOREAR
MDW → PIT,1761,22.4,402.0,1.67409471230315,MONITOREAR
JFK → MCO,5349,19.5,944.0,1.6740096567735938,MONITOREAR
MCO → BWI,3120,20.8,787.0,1.673482362407134,MONITOREAR
LAX → BNA,1642,22.6,1797.0,1.6732294855427965,MONITOREAR
DFW → ONT,1441,23.0,1188.0,1.67281129707989,MONITOREAR
ATL → COS,305,29.2,1184.0,1.6703310387693642,MONITOREAR
LAX → HNL,5238,19.5,2556.0,1.6699205298881932,MONITOREAR
OAK → PHX,2532,21.3,646.0,1.6692308988352462,MONITOREAR
HOU → MSY,3049,20.8,302.0,1.668694340973557,MONITOREAR
LAX → ATL,5673,19.3,1947.0,1.6681903579640274,MONITOREAR
PHL → ORD,4759,19.7,678.0,1.6681551897008584,MONITOREAR
MYR → ACY,334,28.7,466.0,1.667797464984313,MONITOREAR
DAL → BNA,903,24.5,623.0,1.6674020255871613,MONITOREAR
ATL → FLL,7419,18.7,581.0,1.6665065170074416,MONITOREAR
DEN → TUL,1494,22.8,541.0,1.66650041937795,MONITOREAR
TPA → TTN,185,31.9,955.0,1.6652935081999856,MONITOREAR
PHX → SAN,5105,19.5,304.0,1.6649052674667595,MONITOREAR
MSP → IAH,1747,22.3,1034.0,1.6648411341598945,MONITOREAR
MIA → MSP,845,24.7,1501.0,1.664616146957222,MONITOREAR
DFW → AUS,4672,19.7,190.0,1.6645204773280884,MONITOREAR
HOU → MCI,618,25.9,666.0,1.6644605104815418,MONITOREAR
DEN → CVG,970,24.2,1069.0,1.6643056493023778,MONITOREAR
ORD → SGF,1997,21.9,438.0,1.6642688920180633,MONITOREAR
ABQ → PHX,2470,21.3,328.0,1.6639503405094906,MONITOREAR
SAT → SFO,365,28.2,1482.0,1.6637710537102623,MONITOREAR
JFK → TPA,2552,21.2,1005.0,1.6630621206265122,MONITOREAR
RIC → LGA,1381,23.0,292.0,1.6630295252841374,MONITOREAR
MDW → SAT,696,25.4,1036.0,1.6625188137249427,MONITOREAR
DAL → RDU,114,35.1,1052.0,1.6624056553864681,MONITOREAR
OGG → ORD,114,35.1,4184.0,1.6624056553864681,MONITOREAR
PHX → LAS,5499,19.3,255.0,1.662178056546008,MONITOREAR
DFW → MSY,2633,21.1,447.0,1.6618105026537215,MONITOREAR
DFW → ACT,1611,22.5,89.0,1.6615373362148191,MONITOREAR
MCI → BOS,596,26.0,1256.0,1.661462573436991,MONITOREAR
DCA → CMH,290,29.3,323.0,1.6612751104332921,MONITOREAR
MKE → BOS,610,25.9,860.0,1.6610858699063455,MONITOREAR
MIA → IAD,809,24.8,921.0,1.6605581314305058,MONITOREAR
LGA → MHT,140,33.6,195.0,1.6603918539967262,MONITOREAR
DEN → OAK,1242,23.3,957.0,1.6600034351609678,MONITOREAR
BWI → FNT,538,26.4,452.0,1.659994659882711,MONITOREAR
SAT → MDW,689,25.4,1036.0,1.6599512828374694,MONITOREAR
JAX → ORD,589,26.0,864.0,1.6583908077494125,MONITOREAR
BWI → SDF,1125,23.6,495.0,1.658027042254691,MONITOREAR
MDW → SDF,1159,23.5,271.0,1.6579985181848416,MONITOREAR
CMH → DEN,892,24.4,1154.0,1.6576057363495222,MONITOREAR
JFK → ORD,1574,22.5,740.0,1.6563094715199034,MONITOREAR
LAX → MSP,3091,20.6,1535.0,1.655467488079216,MONITOREAR
DTW → ORD,4274,19.8,235.0,1.6553404763040604,MONITOREAR
DAL → MAF,1516,22.6,319.0,1.6551857079617238,MONITOREAR
LAS → BUR,3080,20.6,223.0,1.6547330844493298,MONITOREAR
MSP → SFO,2446,21.2,1589.0,1.654068375044389,MONITOREAR
XNA → LGA,513,26.5,1147.0,1.653673098970254,MONITOREAR
PHX → JFK,2327,21.3,2153.0,1.6512473897833881,MONITOREAR
DFW → FSD,356,28.1,737.0,1.6508555353694208,MONITOREAR
DFW → IAH,4006,19.9,224.0,1.6508141547289266,MONITOREAR
LAS → RDU,334,28.4,2026.0,1.650364042005383,MONITOREAR
GUM → HNL,334,28.4,3801.0,1.650364042005383,MONITOREAR
MCO → DAY,348,28.2,808.0,1.6503210992964017,MONITOREAR
BWI → CHS,1024,23.8,472.0,1.64969028973267,MONITOREAR
JFK → JAX,965,24.0,828.0,1.6493107443213566,MONITOREAR
MIA → TPA,1998,21.7,204.0,1.6491787251482442,MONITOREAR
MCO → CLE,1383,22.8,895.0,1.648898355619565,MONITOREAR
DFW → FSM,1298,23.0,227.0,1.6487733763707282,MONITOREAR
SAN → PHX,5123,19.3,304.0,1.6485086284002661,MONITOREAR
LAX → BOI,675,25.3,674.0,1.64822231079075,MONITOREAR
ATL → DTW,4861,19.4,594.0,1.6468658946668182,MONITOREAR
DFW → BOS,3070,20.5,1562.0,1.646033732319155,MONITOREAR
DEN → IND,1892,21.8,977.0,1.6448949654153775,MONITOREAR
DEN → MCI,2101,21.5,533.0,1.6447862706816752,MONITOREAR
DTW → EWR,2175,21.4,488.0,1.6445437639138758,MONITOREAR
MDW → DTW,2815,20.7,228.0,1.6441425308987747,MONITOREAR
EWR → SEA,1491,22.5,2402.0,1.6441205208220662,MONITOREAR
DFW → HOU,1571,22.3,247.0,1.6411612833310036,MONITOREAR
BOS → IAH,1678,22.1,1597.0,1.6410040930330005,MONITOREAR
PDX → OAK,1793,21.9,543.0,1.640670358719524,MONITOREAR
MCO → BDL,1672,22.1,1050.0,1.640212450395467,MONITOREAR
DAL → SNA,536,26.1,1216.0,1.6401590160394794,MONITOREAR
MDW → CLT,637,25.4,584.0,1.6400194925153295,MONITOREAR
BOS → STL,670,25.2,1047.0,1.639833983521023,MONITOREAR
MCI → DEN,2124,21.4,533.0,1.6394660658254314,MONITOREAR
IAH → SLC,2042,21.5,1195.0,1.6386622747257913,MONITOREAR
LAS → MAF,557,25.9,795.0,1.6375443971411667,MONITOREAR
PHX → MCI,1825,21.8,1044.0,1.6370350879916171,MONITOREAR
MKE → ORD,4826,19.3,67.0,1.6369822365137006,MONITOREAR
PHL → SJU,1028,23.6,1576.0,1.636747425259566,MONITOREAR
IAD → CAE,193,31.1,401.0,1.6366966487494194,MONITOREAR
LAS → CVG,644,25.3,1678.0,1.6363277777044016,MONITOREAR
ATL → PHF,1260,22.9,508.0,1.6348005429875248,MONITOREAR
CVG → DEN,882,24.1,1069.0,1.634508285497637,MONITOREAR
LGA → IAD,205,30.7,229.0,1.6341640635954913,MONITOREAR
